2026-04-10 06:14:22,841 | INFO | Uploaded: data/source/product_category_name_translation.csv -> s3://dylan-ecommerce-data-pipeline/bronze/product_category_name_translation/product_category_name_translation.csv
2026-04-10 06:14:22,841 | INFO | Finished Bronze ingestion. Uploaded=8 Failed=0
2026-04-10 06:19:36,638 | INFO | Starting Bronze ingestion to S3...
2026-04-10 06:19:36,638 | INFO | Bucket: dylan-ecommerce-data-pipeline
2026-04-10 06:19:36,638 | INFO | Prefix: bronze
2026-04-10 06:19:36,641 | INFO | Source dir: /opt/airflow/project/data/source
2026-04-10 06:19:36,650 | INFO | Found credentials in environment variables.
2026-04-10 06:19:38,583 | INFO | Uploaded: data/source/customers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/customers/customers.csv
2026-04-10 06:19:41,782 | INFO | Uploaded: data/source/orders.csv -> s3://dylan-ecommerce-data-pipeline/bronze/orders/orders.csv
2026-04-10 06:19:44,589 | INFO | Uploaded: data/source/order_items.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_items/order_items.csv
2026-04-10 06:19:45,681 | INFO | Uploaded: data/source/order_payments.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_payments/order_payments.csv
2026-04-10 06:19:48,344 | INFO | Uploaded: data/source/order_reviews.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_reviews/order_reviews.csv
2026-04-10 06:19:48,804 | INFO | Uploaded: data/source/products.csv -> s3://dylan-ecommerce-data-pipeline/bronze/products/products.csv
2026-04-10 06:19:48,894 | INFO | Uploaded: data/source/sellers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/sellers/sellers.csv
2026-04-10 06:19:48,953 | INFO | Uploaded: data/source/product_category_name_translation.csv -> s3://dylan-ecommerce-data-pipeline/bronze/product_category_name_translation/product_category_name_translation.csv
2026-04-10 06:19:48,953 | INFO | Finished Bronze ingestion. Uploaded=8 Failed=0
2026-04-10 06:46:59,063 | INFO | Starting Bronze ingestion to S3...
2026-04-10 06:46:59,063 | INFO | Bucket: dylan-ecommerce-data-pipeline
2026-04-10 06:46:59,064 | INFO | Prefix: bronze
2026-04-10 06:46:59,067 | INFO | Source dir: /opt/airflow/project/data/source
2026-04-10 06:46:59,076 | INFO | Found credentials in environment variables.
2026-04-10 06:47:01,311 | INFO | Uploaded: data/source/customers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/customers/customers.csv
2026-04-10 06:47:04,946 | INFO | Uploaded: data/source/orders.csv -> s3://dylan-ecommerce-data-pipeline/bronze/orders/orders.csv
2026-04-10 06:47:08,141 | INFO | Uploaded: data/source/order_items.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_items/order_items.csv
2026-04-10 06:47:09,372 | INFO | Uploaded: data/source/order_payments.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_payments/order_payments.csv
2026-04-10 06:47:12,262 | INFO | Uploaded: data/source/order_reviews.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_reviews/order_reviews.csv
2026-04-10 06:47:12,798 | INFO | Uploaded: data/source/products.csv -> s3://dylan-ecommerce-data-pipeline/bronze/products/products.csv
2026-04-10 06:47:12,930 | INFO | Uploaded: data/source/sellers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/sellers/sellers.csv
2026-04-10 06:47:13,029 | INFO | Uploaded: data/source/product_category_name_translation.csv -> s3://dylan-ecommerce-data-pipeline/bronze/product_category_name_translation/product_category_name_translation.csv
2026-04-10 06:47:13,029 | INFO | Finished Bronze ingestion. Uploaded=8 Failed=0
2026-04-10 06:48:13,694 | INFO | Starting Bronze ingestion to S3...
2026-04-10 06:48:13,695 | INFO | Bucket: dylan-ecommerce-data-pipeline
2026-04-10 06:48:13,695 | INFO | Prefix: bronze
2026-04-10 06:48:13,698 | INFO | Source dir: /opt/airflow/project/data/source
2026-04-10 06:48:13,707 | INFO | Found credentials in environment variables.
2026-04-10 06:48:15,838 | INFO | Uploaded: data/source/customers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/customers/customers.csv
2026-04-10 06:48:19,389 | INFO | Uploaded: data/source/orders.csv -> s3://dylan-ecommerce-data-pipeline/bronze/orders/orders.csv
2026-04-10 06:48:22,291 | INFO | Uploaded: data/source/order_items.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_items/order_items.csv
2026-04-10 06:48:23,355 | INFO | Uploaded: data/source/order_payments.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_payments/order_payments.csv
2026-04-10 06:48:26,171 | INFO | Uploaded: data/source/order_reviews.csv -> s3://dylan-ecommerce-data-pipeline/bronze/order_reviews/order_reviews.csv
2026-04-10 06:48:26,656 | INFO | Uploaded: data/source/products.csv -> s3://dylan-ecommerce-data-pipeline/bronze/products/products.csv
2026-04-10 06:48:26,767 | INFO | Uploaded: data/source/sellers.csv -> s3://dylan-ecommerce-data-pipeline/bronze/sellers/sellers.csv
2026-04-10 06:48:26,842 | INFO | Uploaded: data/source/product_category_name_translation.csv -> s3://dylan-ecommerce-data-pipeline/bronze/product_category_name_translation/product_category_name_translation.csv
2026-04-10 06:48:26,843 | INFO | Finished Bronze ingestion. Uploaded=8 Failed=0
